,link,Title/Address,img_links,price,description,bedrooms,bathrooms,habital_area,EPC certificate number,property_type,score
448,"https://www.realo.be/en/rue-de-remouchamps-36-4141-louveigne/1157432?cl=1280245909%2C131339395
","Rue de remouchamps 36, 4141 Louveigné, Sprimont louveigné",https://realocdn.com/image/5/BE-master_listing_34879d_34879d370f411f3a2a3ff3fec57f09ab.jpg/1440x1080/0x400/2/7554,€950.000,"

					Très belle visibilité pour ce magnifique immeuble situé le long d'un axe principal mais néanmoins en recul pour plus de tranquillité. Construit en 1995, il est implanté sur un terrain clôturé de 5334 m2. Les extérieurs aménagés bénéficient d'un vaste parking. La partie restaurant propose un total de 330m² (une belle partie bar de 65m², une salle de 45m², une véranda de 45m², des wc de 15m², une mezzanine de 10m², trois réserves, l'espace cuisine de 58m²) et le tout est complété par une belle terrasse en clinkers. Le restaurant dispose de caves (dont une cave à vins), d'une buanderie et d'un bureau. +- 120 couverts intérieurs et +- 120 couverts extérieurs. Un appartement est situé au 1er étage et bénéficie de sa propre entrée (escalier extérieur arrière). Il présente 70m² et se compose d'un séjour avec cuisine ouverte, d'un hall avec toilette, d'une chambre et d'une salle de bains. CC mazout (chauffage sol pour le rez), DV bois, alarme. Loué via bail commercial. Bon rendement ! Belle opportunité !

		
",-,-,448m2,-,Investment property,53%
449,"https://www.realo.be/en/plein-16-8500-kortrijk/3524467?l=744247203
","Plein 16 12, 8500 Kortrijk",https://realocdn.com/image/5/BE-master_listing_f67f14_f67f142d6be3c510b71e6c006a5cbed5.jpg/1541x1024/0x400/2/accb,€127.500,"

					""PARKRESIDENTIE"" : Zonnig hoekappartement op de eerste verdieping gelegen op de hoek van de Gentstraat en het Plein. Dit op te frissen appartement heeft de volgende indeling : inkom met berging, vestiaire, zonnige living, 2 slaapkamers, keuken, badkamer met douche. Zuidgericht terras met heel mooi zicht op het park ! Momenteel verhuurd. Voor info of bezoek contacteer Christophe +324... Show number.

		
",2,1,70m2,1510485,Flat,95%
450,"https://www.realo.be/en/rijselsestraat-38-8500-kortrijk/3526506?l=151699886
","Rijselsestraat 38 62, 8500 Kortrijk",https://realocdn.com/image/5/BE-master_listing_50b8a9_50b8a9e5180c3ca5c960646c15b8aafa.jpg/1532x1024/0x400/2/942d,€362.500,"

					FIRST SALE! WO 28/10 (18u-20u) & ZA 31/10 (10u-12u)

Dit vernieuwd appartement heeft een beklijvend zicht over de stad. Met een oppervlakte van 130m2 is het niet van de minste!
De ruime inkomhal met vernieuwd gastentoilet verwelkomt u naar de uiterst ruime living. Deze is verbonden met de leef/eetkeuken en bieden beide veel lichtinval en toegang tot het terras. 
De ene slaapkamer is voorzien van een inloopdressing en de tweede leent zich perfect tot logeerkamer/bureel...
De badkamer werd ook enkele jaren terug onder handen genomen en is voorzien van lavabo en inloopdouche. 
Zowel berging voorzien in het appartement als op het gelijkvloers. 
De wagen kan je ten allen tijde kwijt op één van de twee autostaanplaatsen! 


FIRST SALE of eerste bezoekmoment op afspraak :

We wensen elke kandidaat-koper ruimschoots de kans te geven om het appartement uitgebreid te bezoeken.
Zodoende organiseren we twee bezoekmomenten voor dit appartement : WO 28/10 (18u  20u) & ZA 31/10 (10u  12u). Jullie kunnen zich inschrijven hetzij telefonisch op +325... Show number hetzij per email : i...o@huizinge.be

Er kan een geldig bod uitgebracht worden onder gesloten omslag of per mail (...o@huizinge.be) tot maandag 02/11 omstreeks 20u.
De richtprijs bedraagt € 362.500. Bij een bieding van € 362.500 of meer wordt dit appartement verkocht aan de hoogst biedende. Mocht de richtprijs uitzonderlijk niet gehaald worden, beslist de eigenaar al dan niet te verkopen.

Alle documenten worden jullie voorafgaandelijk per email bezorgd.

		
",2,1,130m2,-,Flat,95%
451,"https://www.realo.be/en/andries-pevernagestraat-23-8530-harelbeke/3481933?l=1198589371
","Andries Pevernagestraat 23, 8530 Harelbeke",https://realocdn.com/image/5/BE-master_listing_972c84_972c848ce3ae79fbfba6191c2118f304.jpg/1918x1080/0x400/2/8f6a,€680,"

					Deze gezellige gezinswoning bevindt zich in het centrum van Harelbeke vlakbij winkels en school. Groene recreatie zoals Provinciaal Domein De Gavers alsook de Leie zijn op wandelafstand. De woning zelf is vlot bereikbaar met het openbaar vervoer (trein en bus). De E17 en R8 zijn vlot bereikbaar met de wagen. Mobi-score van 8,9.

In de woning is er een aparte inkomhal, lichtrijke leefruimte met living, eetplaats en ingerichte keuken. Verder is er op het gelijkvloers nog een badkamer, apart toilet en bergruimte met aansluiting voor wasmachine.
Op de eerste verdieping zijn er 2 slaapkamers. Daarboven is er nog een zolderverdieping die ook kan ingericht worden als slaapkamer of naar eigen wens.

Achter de woning is er een grote, lange tuin waar altijd zoninval is met een terras aansluitend op de keuken. Perfect voor lange zomerdagen!

Centrale verwarming op aardgas, overal in de woning dubbele beglazing en een geïsoleerd dak. In de straat ervoor kan er gratis geparkeerd worden, of indien gewenst kan een garage gehuurd worden voor € 55/maand extra.

		
",3,1,121m2,20110813-0000897473-00000008-6,House,91%
452,"https://www.realo.be/en/eugeen-woutersstraat-55-2220-heist-op-den-berg/2258389?l=102800470
","Eugeen woutersstraat 55, 2220 Heist-op-den-Berg",https://realocdn.com/image/5/BE-master_listing_b6e571_b6e571a09400f1b986aed8fc167b28e2.jpg/1439x1080/0x400/2/86ba,€740,"

					Appartement met 2 slpk, ruim terras en autostaanplaats

Ligging: Centraal gelegen op wandelafstand van centrum Heist-op-den-Berg

Indeling: Inkomhal, woonkamer, keuken, terras, 2 slaapkamers, badkamer, bergruimte in kelder en autostaanplaats.

Beschrijving: Dit instapklare appartement beschikt over een ruime open woonkamer met veel lichtinval. De keuken is voorzien van alle toestellen. Vanuit de woonkamer heb je toegang naar het ruime terras. Als we de nachthal doorwandelen vinden we de twee slaapkamers, het toilet en de badkamer. In de badkamer is aansluiting voorzien voor een wasmachine en droogkast. Er is hier een ligbad en douche aanwezig. In de kelder heb je nog een bergruimte waar je gebruik van kan maken. In de garage heb je ook nog een staanplaats.

Kortom: een ruim gezellig appartement met een ruim terras en veel lichtinval.

EXTRA:   
- Lasten: 55 euro  
- Groot terras

EPC: 105

		
",2,1,96m2,-,Flat,82%
453,"https://www.realo.be/en/hoogstraat-32-2223-schriek/2261707?l=1285261400
","Hoogstraat 32, 2223 Schriek, Heist-Op-Den-Berg",https://realocdn.com/image/5/BE-master_listing_9394a1_9394a184e1c35e8789a5e3e024eac4d1.jpg/1440x1080/0x400/2/2626,€322.000,"

					What do you want to do ?

New mailCopy

What do you want to do ?

New mailCopy

What do you want to do ?

New mailCopy

What do you want to do ?

New mailCopy

			- view full description

",3,1,169m2,-,House,61%
454,"https://www.realo.be/en/grootlosestraat-99-3120-baal/3167292?l=1676482141
","Grootlosestraat 99, 3120 Baal, Tremelo",https://realocdn.com/image/5/BE-master_listing_2c676e_2c676e9c908c8403da30d2386b2b0c89.jpg/1620x1080/0x400/2/fd25,€235.000,"

					OPENHUIZENDAG ZATERDAG 17 OKTOBER VAN 17 TOT 18UUUR!!!

Te renoveren woning met 2 slaapkamers en tuin op 371m².

Ligging: Goed gelegen op wandelafstand van scholen, winkels,...  
 Indeling: Gelijkvloers: Inkomhal, woonkamer, bureau, keuken, badkamer, wasplaats. Eerste verdieping: 2 slaapkamers.

Beschrijving: U betreedt de woning via de inkomhal waarna u toegang heeft tot de leefruimte. Vanuit de leefruimte kan u de bureauruimte, alsook de keuken bereiken. Aan de keuken grenst de wasplaats en de badkamer.   
Op de verdieping heeft u 2 ruime slaapkamers.

De tuin is volledig omheind en aangelegd en beschikt over een tuinhuis.

		
",2,1,153m2,-,House,62%
455,"https://www.realo.be/en/zonnestraat-9-9000-gent/4393180?l=334811663
","Zonnestraat 9, 9000 Ghent, Gent",https://realocdn.com/image/5/BE-master_listing_8f73bd_8f73bdc910120b8fb011009be1149a6e.jpg/1619x1080/0x400/2/abe6,€740.000,"

					Luxueus appartement op prachtige locatie in het centrum van Gent. Deze kleinschalige residentie met 4 wooneenheden is gelegen tussen de Kouter en het oud Gerechtsgebouw.

De volledige residentie werd gerenoveerd met oog voor hoogwaardige materialen.

Het appartement beschikt over een ruime inkom met ingemaakte kasten, een volledig ingerichte keuken met grote leefruimte en aparte bureau ruimte, een gezellig overdekt terras gericht op het zuiden, verder zijn er 3 slaapkamers waarvan 1 master badroom met eigen badkamer met inloopdouche, in de nachthal treffen we een tweede badkamer en afzonderlijk toilet en een berging.

Grote troef is het gemeenschappelijk dakterras van 21m² waar het zalig vertoeven is.

Vragen of bezoek? Contacteer Anthony via +324... Show number of a...y@immodavinci.be

",3,2,143m2,2167202,Flat,89%
456,"https://www.realo.be/en/jef-lambeauxstraat-16-2020-antwerpen/1810811?l=651502642
","Jef lambeauxstraat 16, 2020 Antwerp, Antwerpen",https://realocdn.com/image/5/BE-master_listing_7a4dad_7a4dad888af2c314e35a61dfcb7e5493.jpg/1617x1080/0x400/2/982b,€230.000,"

					Eéngezinswoning met garage op centrale locatie

Ligging: Centrale locatie nabij tal van invalswegen, scholen en het openbaar vervoer. In de nabijheid ligt ook het winkelcentrum: Den TIR.

Omschrijving: Te verfrissen woning in een rustige wijk. Via de inkomhal bereiken we de garage die momenteel fungeert als keuken, verder is er nog een achterplaats met wc en een koertje. Op de 1ste verdieping vinden wij de ruime leefruimte en bureau terug. Tenslotte zijn er op de 2de verdieping 2 ruime slaapkamers en een badkamer met douche, lavabo en wc voorzien.

Bijzonderheden:   
\- Centrale ligging  
\- Openbaar vervoer  
\- Garage  
\- Ruime slaapkamers

\* EPC IN OPMAAK \*

Geen rechterlijke herstelmaatregel of bestuurlijke maatregel opgelegd, Vergunning uitgereikt, Woongebied, Geen voorkooprecht ruimtelijke ordening aanwezig, Geen verkavelingsvergunning

		
",3,2,112m2,-,House,89%
457,"https://www.realo.be/en/solvynsstraat-22-2018-antwerpen/1921511?l=2099814967
","Solvynsstraat 22, 2018 Antwerp, Antwerpen",https://realocdn.com/image/5/BE-master_listing_51055e_51055e84f2241c8bd435a7d1e8de5cdd.jpg/1620x1080/0x400/2/ca92,€820,"

					Ligging: Ideaal gelegen gelijkvloers appartement op ideale locatie in hartje Antwerpen met winkels, horeca, scholen en openbaar vervoer in de nabije omgeving. Indeling: Inkomhal, leefruimte, keuken, berging, terras, badkamer en slaapkamer. Beschrijving: Het appartement is gelegen op het gelijkvloers van het gebouw. We betreden het appartement in een aparte inkomhal. Vanuit de inkomhal hebben we toegang tot de leefruimte met open keuken en vanuit de leefruimte kunnen we het gezellig stadstuintje betreden. Aansluitend hebben we een aparte bergruimte en de badkamer met inloopdouche, toilet en lavabo. Tot slot hebben we aan de voorzijde van het appartement een ruime slaapkamer. Extra: aparte kelderberging - gezellig stadstuintje/terras

		
",1,1,56m2,-,Flat,90%
458,"https://www.realo.be/en/torenstraat-67b-2160-wommelgem/2178250?l=58957369
","Torenstraat 67B, 2160 Wommelgem",https://realocdn.com/image/5/BE-master_listing_760948_760948dde939d5b4f93db65c736228a4.jpg/1620x1080/0x400/2/5edf,€394.000,"

					Prachtig duplex appartement (136m²) voorzien van 2 slaapkamers, zonnig terras (21m²) en aangelegde tuin (68m²) met terras op toplocatie te Wommelgem!

U betreedt het appartement via de inkomhal die uitgeeft op de ruime, lichtrijke eetkamer op parket met volledig geïnstalleerde keuken met kwalitatieve toestellen en aparte berging (wasplaats). De eetkamer geeft uit op het eerste zonnig, overdekt terras met zicht op de prachtig aangelegde tuin. Via de nachthal bereiken we het slaapgedeelte voorzien van prachtige masterbedroom en 2de kamer met mogelijkheden. Voorts de prachtig afgewerkte badkamer voorzien van inloopdouche en een apart gastentoilet. Het leef gedeelte bevindt zich op het gelijkvloers te bereiken via de prachtige trap. De leefruimte is verdeeld in een mezzanine tv-hoek en zitkamer en biedt prachtig zicht op de aangelegde tuin met terras. Er is tevens ook een publieke tuin met toegang voor al de eigenaars. Als laatste is er nog een kelderberging en de verplicht aan te kopen dubbele autostaanplaats t.w.v. € 25.000! Het appartement wordt verkocht als opbrengsteneigendom. De huidige eigenaars gaan het voor termijn 3/6/9 jaar aan de huidige eigenaars tegen marktconforme huurprijs van €1200/maand, kortom ideaal als investering! Met een nettorendement van +/- 2,7%  
EPC: kWh/253m²jaar  
Vg, Wg, Gmo, Gvkr, Gvv

		
",2,1,136m2,-,Flat,80%
459,"https://www.realo.be/en/eikenlaan-2-2382-poppel/2555305?l=173166446
","Eikenlaan 2, 2382 Poppel, Ravels poppel",https://realocdn.com/image/5/BE-master_listing_6c461a_6c461aa2046ded909bf952fa9ed39587.jpg/1440x1080/0x400/2/a0bb,€675,"

					Groen gelegen woning met drie slaapkamers en tuin Locatie: Nabij centrum Poppel, rustig gelegen, in het groen

Omschrijving: We betreden de woning in de inkomhal met vestiaire mogelijkheid.  
De woonkamer is ruim, lichtrijk en voorzien van tv-en internetaansluiting.   
Alle ramen zijn voorzien van automatische rolluiken.

Aanpalend, de keuken met gasfornuis, koelkast en voldoende eetruimte.  
Via de keuken is er toegang tot de charmante tuin.

De woning beschikt over drie slaapkamers, een badkamer met douche, wastafel en apart toilet.  
Achteraan de woning is er een ruimte voorzien van stockage ruimte met toegang tot de tuin.

De tuin is charmant en gezellig.

Extra's: - garage  
- automatische rolluiken  
- rustig gelegen  
- alles gelijkvloers  
- mazout  
- EPC in aanvraag

		
",3,1,-,-,House,48%
460,"https://www.realo.be/en/schoolstraat-21-2300-turnhout/2585437?l=1998111093
","Schoolstraat 21, 2300 Turnhout",https://realocdn.com/image/5/BE-master_listing_236505_2365058005084805f73672bc02209166.jpg/1620x1080/0x400/2/e7ce,€359.000,"

					Ruime woning met parking nabij centrum en ring

Locatie:   
De woning is gelegen nabij het centrum en de ring rond Turnhout, in de buurt van winkels, eetgelegenheden, openbaar vervoer, scholen, etc.

Indeling:   
- Gelijkvloers: leefruimte, open keuken, badkamer, wasplaats, berging, slaapkamer, terras  
- 1e verdieping: Leefruimte, eetkamer, keuken, terras  
- 2e verdieping: 3 slaapkamers, 2 badkamers

Omschrijving:   
Deze knappe, ruime en centraal gelegen woning beschikt dankzij de indeling over de mogelijkheid om benut te worden als kangoeroewoning. De gelijkvloerse verdieping geniet van alle voorzieningen en kan als aparte wooneenheid worden beschouwd. Deze biedt echter nog mogelijkheden als praktijkruimte. Op de eerste verdieping bevinden zich de ruime en gezellige leefruimte, deze is afgewerkt met een knappe tegelvloer en geniet van een houtkachel; een volledig geïnstalleerde keuken en een aanpalende eetkamer, dewelke toegang biedt tot het terras. Op de tweede verdieping bereiken we de 3 slaapkamers (waarvan één met gekoppelde badkamer) en een aparte douchekamer. Een ruime, instapklare woning met heel wat mogelijkheden! Wg, Vg, Gmo, Gvkr, Gvv (Stedenbouwkundige inlichtingen in aanvraag. Gmo in aanvraag.)

Extra:   
- Gas CV   
- Mogelijkheid tot kangoeroewoning  
- Parking

		
",4,3,310m2,2306662,House,85%
461,"https://www.realo.be/en/merodecenter-box-37-2300-turnhout/5193994?l=782620003
","Merodecenter box 37, 2300 Turnhout",https://realocdn.com/image/5/BE-master_listing_0846f7_0846f7322da9a87be63281282bf2c973.jpg/1440x1080/0x400/2/9349,€95,"

					Ondergrondse garagebox in centrum Turnhout Deze box is gelegen in de Merodecenter en is dichtbij station en winkelstraat.

Zo bent u zeker dat uw persoonlijke zaken veilig zijn.

HP €95

			- view full description

",-,-,-,-,-,91%
462,"https://www.realo.be/en/neerstraat-89-3980-tessenderlo/4840626?l=1114024193
","Neerstraat 89 1, 3980 Tessenderlo",https://realocdn.com/image/5/BE-master_listing_0e8a59_0e8a590c6e78a487a8a24dd3064e1cfc.jpg/1679x1080/0x400/2/cef5,€605,"

					CENTRAAL gelegen appartement op de eerste verdieping van 130 m²

Bestaande uit:   
\* Inkomhall met ingebouwde kastenwand  
\* Ruime leefruimte met eet- en zithoek  
\* Geïnstalleerde keuken  
\* 2 slaapkamers, waarvan 1 met toegang tot terras  
\* Apart gastentoilet met handenwasser  
\* Ruime berging   
\* Badkamer met ligbad en douchesysteem, 2 lavabo's

Aan de voorzijde is er een ruim terras aanwezig.

Een afgesloten GARAGEBOX INBEGREPEN in de HUURPRIJS!

Gemeenschappelijke lasten bedragen 25 €/ maand provisioneel met jaarlijkse afrekening.   
C.V. op aardgas. EPC: 167 kWh/m²jaar UC: 1798660.

Zeer gunstige ligging nabij centrum, scholen, openbaar vervoer en het op - en afrittencomplex van E313.

		
",2,1,130m2,20181002-0001798660-1,Flat,76%
463,"https://www.realo.be/en/paalseweg-122-3980-tessenderlo/4840796?l=1723348858
","Paalseweg 122, 3980 Tessenderlo",https://realocdn.com/image/5/BE-master_listing_94bd33_94bd3390a7c294124e44f66954940ceb.jpg/1664x1080/0x400/2/7d6e,€489.000,"

					Hoogwaardig en duurzaam afgewerkte woonst op een perceel van 11 A 33 CA op uiterst strategische ligging nabij het centrum van Tessenderlo en het op- en afrittencomplex autostrade.

Enerzijds maakt de gerenoveerde moderne strakke woonst dit pand tot een absolute eyecatcher waar het aangenaam vertoeven is in absolute privacy!

Het woonstgedeelte beschikt over een aparte eigen ingang. Het privégedeelte van het perceel is tevens toegankelijk via automatische toegangspoort.

Indeling woonst:  
-Gelijkvloers:   
 inkomhall met aparte wc, berging, leefruimte bestaande uit zithoek en eethoek met aangrenzende open bureauruimte, volledig ingerichte kwaliteitskeuken met corian werkblad en Siemens kwaliteitstoestellen, aangrenzende tuin en ruime garage met automatische toegangspoort.

-Eerste verdieping:   
 nachthall, ingerichte badkamer, aparte wc en 4 volwaardige slaapkamers.

Het pand onderging grondige renovatiewerken in 2016, waaronder vernieuwing dak, elektriciteit en woonstgedeelte. Het pand maakt veelvuldig gebruik van ingebouwde kastruimte en is volledig onderkelderd. Aan stockageruimte dus geen gebrek!   
 EPC: 337 kWh/m²jaar. UC: 2022781.

Het pand beschikt daarnaast ook oven een gelijkvloerse polyvalente nog te bestemmen ruimte die met zijn riante oppervlakte (ca. 140 m²), voldoende parkeergelegenheid én uiterst zichtbare en commerciële ligging voor verschillende doeleinden geschikt is.

De huidige indeling van de Polyvalente/commerciële ruimte:   
\- is praktisch doch eenvoudig moduleerbaar naar eigen wens  
\- sanitair blok, toog, bergruimte en technische ruimte zijn ook aanwezig  
\- biedt een enorme waaier aan mogelijkheden en is eenvoudig aanpasbaar aan uiteenlopende bestemmingen: handel, horeca, kantoren en vrij beroep.

Toegangscontrole en camerabewaking voorzien. Drijfkracht aanwezig.

Dit pand is werkelijk uniek en ongetwijfeld een bezoek waard! Bijkomende inlichtingen te bekomen via ons kantoor op het nummer +321... Show number of per e-mail aan i...o@immo-c2.be.

",4,1,300m2,2022781,House,68%
464,"https://www.realo.be/en/moerstraat-lot-6a-en-6b-68a-2320-hoogstraten/5193969?l=789783308
","Moerstraat - lot 6a en 6b - 68A, 2320 Hoogstraten",https://realocdn.com/image/5/BE-master_listing_eb13b5_eb13b5e69cc949a8e1eb6848be4bcbfe.jpg/1920x813/0x400/2/ea1d,€213.000,"

					Rustig gelegen bouwgrond van 534 m² voor halfopen bebouwing van 10,53m breed. De grond ligt op loopafstand van centrum Hoogstraten, scholen en het openbaar vervoer. Grenzend aan een uitgestrekt landbouwgebied. Bouwvoorschriften:

De woning moet geplaatst worden op 7m van de rooilijn.   
Bouwdiepte max. 15m  
Bouwhoogte max. 6m gemeten tot bovenkant kroonlijst  
Voorgevelbreedte min. 6m  
Dak : op een bouwdiepte van 9 m verplicht zadeldak, eventuele andere bouwdiepte plat dak

Bijgebouwen: max 75m², min 10m van achtergevelbouwlijn, bouwhoogte max 3m  
\- geplaatst op perceelsgrens: plat dak  
\- geplaatst op 3m van de perceelsgrens: schuin dak/plat dak  
\--> uitz. houten tuinhuisjes: nokhoogte max 3m, max 12m², 1m van perceelsgrens

Vg voor het rooien van bomen, Wg, Gmo, Gvkr, Vv

		
",-,-,-,-,Land,75%
465,"https://www.realo.be/en/kapucijnenvoer-205-3000-leuven/3068560?l=71459500
",Prachtige studentenkamer op topligging !,https://realocdn.com/image/5/BE-master_listing_e86a0d_e86a0d6ed4c567cdc4c2e9791fb3f345.jpg/692x540/0x400/2/5cd0,€530,"

					Deze volledig vernieuwde studentenkamer met eigen badkamer is volledig bemeubeld en is beschikbaar vanaf 1/10/2020.  Met 2 gemeenschappelijke keukens en een ruime overdekte fietsenstalling hebt u hier werkelijk ALLE comfort.  U kan tevens genieten van een prachtige tuin die verbonden is aan deze residentie. Huren voor korter dan 1 jaar is hier mogelijk !

		
",1,1,-,20120214-0001038615-00000006-9,Flat,92%
466,"https://www.realo.be/en/ringlaan-30-3560-lummen/4805610?l=567539699
","Ringlaan 30 C, 3560 Lummen",https://realocdn.com/image/5/BE-master_listing_700258_70025858d9d4b6a24ea385426dcce2d5.jpg/1366x1024/0x400/2/e846,€219.000,"

					Aan de rand van het centrum van Lummen ligt dit instapklaar en lichtrijk hoekappartement met ruime parking voor de deur en een groen open zicht. Een 8-tal jaar geleden werd dit ruim appartement trouwens gerenoveerd: keuken, badkamer en vloeren werden vernieuwd. 
Wanneer we de lift nemen tot de derde verdieping komen we recht uit op het appartement: we betreden de inkomhal dewelke onder andere toegang biedt tot de gezellige woonkamer met sierhaard en de volledig uitgeruste keuken. Beide ruimtes genieten van een open groenuitzicht en ook het zonnetje valt hier zalig naar binnen. De woonkamer geniet dankzij de grote raampartijen van veel lichtinval en via deze ruimte kom je op het voorste terras (5m²) waar je bij goed weer van een lekker ontbijtje of lunch kan genieten. De aangrenzende keuken biedt alle comfort: wasmachine, vaatwasser, kookvuur, koelkast en combi oven zijn allen ingebouwd en vergemakkelijken de dagelijkse huishoudelijke klussen ongetwijfeld. 
In de hal vinden we verder een gastentoilet, bergruimte, 3 slaapkamers en een badkamer met douche terug. Eén van de slaapkamers geeft bovendien uit op het achtergelegen terras (5m²). 
Voor al die extra spullen is er nog een berging in de kelder en je wagen kan je met een gerust hart stallen in de afgesloten garagebox. De garage wordt veilig afgesloten met een automatische poort. 
De vaste kosten bedragen 196€ per maand (verwarming en water zijn hier al inbegrepen!!! ). 
Het dak werd onlangs geïsoleerd en de lift werd ook vernieuwd. 
Tevens geniet u hier van een vlotte verbinding met de E313/E314 en ligt dit appartement op wandelafstand van het centrum en de winkels. Kortom: een héél interessant appartement voor wie op zoek is naar een goede investering of gezellige woonst. Ik zie u graag binnenkort!

Pluspunten:
*gezellig en lichtrijk hoekappartement MET garage
*keuken en badkamer werden al vernieuwd
*conforme elektrische installatie
*terras voor en achteraan
*Dak en lift werden reeds geïsoleerd en vernieuwd  
*geniet nu van maar 6% registratierechten!

Indien enige (gezins)woning = nu slechts 6% registratierecht! Bel ons gerust voor meer uitleg!
Voor een bezichtiging ter plaatse of meer info, bel ons op +327... Show number, of kom gewoon binnen op ons kantoor. Steeds welkom!

Indeling :
KELDER: kelderberging en afgesloten garagebox
GELIJKVLOERS (derde verdieping): inkomhal, gastentoilet, berging, woonkamer, keuken, badkamer, 3 slaapkamers  en terras voor en achteraan

Stedenbouwkundige informatie 
K.I. : 
Energie verbruik: 237 kWh/m2
Stedenbouwkundige vergunning ontvangen : ja
Verkavelingsvergunning: neen
Meest recente stedenbouwkundige bestemming met benaming van het plannenregister : woongebied
Voorkooprecht RUP : neen
Dagvaarding voor inbreuk op de stedenbouwkundige voorschriften : neen
Overstromingsgevoeligheid van uw vastgoed :  niet gelegen in een overstromingsgevoelig gebied
Onroerend erfgoed : neen

		
",3,-,115m2,-,Flat,87%
467,"https://www.realo.be/en/acht-meilaan-7-3550-zolder/4863422?l=777604508
","Acht meilaan 7, 3550 Zolder, Heusden-Zolder",https://realocdn.com/image/5/BE-master_listing_e22972_e229726d7e3b69f57ba56d2a5dd6d538.jpg/1008x756/0x400/2/5df3,€1.500,"

					Indeling:
Totale ruimte = 15 x 20 m = 300 M2
waarvan +/- 200 M2 gebruikt kan worden als opslag- en / of werkruimte. Verder zijn er twee kantoorruimtes, een balie, een keukentje en een toilet. Buiten beschikt men over 15 parkeerplaatsen waarvan er 7 verhard zijn.

Comfort / voorzieningen:
Dubbele inkomdeur, gevlinderde betonvloer, CV op aardgas, water, elektriciteit, internet

Het gebouw mag gebruikt worden als opslagplaats, distributieruimte, fabricatieruimte. Niet voor detailhandel.

		
",-,-,-,20200901-0002306920-KNR-1,Industrial property,84%
468,"https://www.realo.be/en/inakker-3550-zolder/4868847?l=1984357253
","Inakker, 3550 Zolder, Heusden-Zolder",https://realocdn.com/image/5/BE-master_listing_927311_927311b53509da9c17f2732fc274bd05.jpg/1008x756/0x400/2/ba4f,€3.100,"

					Te huur in Heusden-Zolder, commerciële ruimte van +/- 850 m²

Details:
- gelegen in het centrum
- volledig gelijkvloerse ruimte
- met sanitaire voorzieningen
- alle nutsvoorzieningen (CV, elektriciteit, water en data-aansluiting zijn aanwezig)
- grote niet publieke parking voor 65 auto's

Huurvoorwaarden:
- huurprijs: 3100 euro / maand
- huurwaarborg = 3 maanden huur
- handelshuurovereenkomst: 3,6,9 jaar

		
",-,-,-,-,Business,76%
469,"https://www.realo.be/en/smalle-heerweg-40-9080-lochristi/4407079?l=1125786034
","Smalle heerweg 40, 9080 Lochristi",https://realocdn.com/image/5/BE-master_listing_f27132_f27132cc0c6fe7516450caca33ebafd9.jpg/1536x1024/0x400/2/8676,€379.000,"

					Deze woning geniet een goede ligging dichtbij belangrijke invalswegen en met openbaar vervoer op wandelafstand. Winkelen kan vlakbij in het centrum of in een van de vele winkels gelegen op de Antwerpsesteenweg. 

Het gaat hier om een woning van eind jaren zeventig die tussentijds gedeeltelijk werd gemoderniseerd, doch algemeen te renoveren. 
Volgende zaken werden recent aangepast: dubbel glas met pvc ramen (2017), condensatieketel (2018) (ondergrondse stookolietank nog aanwezig, zal geneutraliseerd worden voor akte), nieuwe badkamer (2018), er zijn nieuwe deuren geplaatst alsook een elektrische poort (2018).  

De indeling: inkomhal, ruime lichtrijke leefruimte, te vernieuwen keuken,  1 slaapkamer, de nieuwe badkamer en de berging zijn op het gelijkvloers te vinden. Op de eerste verdieping zijn er 2 grote & 1 kleine slaapkamer.  Mogelijkheid tot het installeren van een 2de badkamer op de eerste verdieping. 
Veel opbergruimte in de droge kelder en zolderruimte. 

Genieten van het goede weer kan in de tuin die voorzien is van een noteboom, kerselaar, druivelaar, appel & perenboom. 

Regenput van 5000l & boorput, aansluiting op wcs en wasmachine.

Contacteer ons voor een bezichtiging op +324... Show number.

		
",3,1,218m2,20130224-0001316193-00000013-8,House,75%
470,"https://www.realo.be/en/sint-pietersnieuwstraat-75-9000-ghent/4368373?l=1924896579
","Rustige studio tussen Unief, Hogeschool Gent en aan de Boekentoren",https://realocdn.com/image/5/BE-master_listing_0506b5_0506b54ab288d794998ba1457df5cc2c.jpg/950x400/0x400/2/fae5,€550,"

					Gerenoveerde studio op de 4de verdieping (dakverdieping) tussen de Vooruit en het Sint-Pietersplein. 

Indeling:
Inkomhall met grote spiegel en sfeerverlichting, grote leefruimte met ingewerkte keuken en kleerkast, vernieuwde badkamer met inloopdouche, hangtoilet en designlavabo.
Overdekt terras met afsluitbare berging.

De studio heeft geen inkijk en heeft een groen uitzicht op de binnentuinen.

Bij de studio is een ondergrondse kelder.

Huurprijs 550 €/maand  + 100 € voorschot voor gemeenschappelijke kosten, privatief verwarming- en privatief waterverbruik.

Bij interesse, bel of mail Pieterjan op p...w@immo09.be of +324... Show number

",-,-,35m2,20181227-0002114283-1,Flat,88%
